"Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments."
exposure typology,exposure typology,exposure typology,exposure typology,exposure typology,WHO region,WHO region,WHO region,WHO region,WHO region,WHO region,WHO region,WHO region,WHO region,163,163,163,163,93.66391040316522,93.66391040316522,93.66391040316522,93.66391040316522,93.66391040316522,NA,NA,NA,NA,NA,9.999000099990002e-5,9.999000099990002e-5,9.999000099990002e-5,9.999000099990002e-5,<0.001,<0.001,<0.001,<0.001,<0.001,<0.001,<0.001,<0.001,<0.001,Pearson's Chi-squared test with simulated p-value (based on 10000 replicates),Pearson's Chi-squared test with simulated p-value (based on 10000 replicates),Pearson's Chi-squared test with simulated p-value (based on 10000 replicates),Pearson's Chi-squared test with simulated p-value (based on 10000 replicates),Pearson's Chi-squared test with simulated p-value (based on 10000 replicates)
Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.,Subtable 7. Hsa eb typology lm coefficients hc3.
Model id,Model id,Outcome,Outcome,Outcome,Outcome label,Outcome label,Outcome label,Outcome label,Outcome label,N,N,N,N,Formula,Formula,Formula,Term,Term label,Term label,Term label,Estimate,Estimate,Robust se,Robust se,Statistic,Statistic,Statistic,P value,P label,P label,P label,Conf low,Conf low,Conf low,Conf low,Conf high,Conf high,Conf high,Conf high,Conf high,Se type,Se type,Se type,Se note,Se note
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,(Intercept),Intercept,Intercept,Intercept,-0.08155989287243968,-0.08155989287243968,0.1475823999096499,0.1475823999096499,-0.552639697703593,-0.552639697703593,-0.552639697703593,0.5813438510089601,0.581,0.581,0.581,-0.37082139669535347,-0.37082139669535347,-0.37082139669535347,-0.37082139669535347,0.20770161095047407,0.20770161095047407,0.20770161095047407,0.20770161095047407,0.20770161095047407,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,exposure typology factorsingle exposure,Exposure typology: single exposure,Exposure typology: single exposure,Exposure typology: single exposure,0.021303570630604826,0.021303570630604826,0.10695365141469805,0.10695365141469805,0.19918507081168427,0.19918507081168427,0.19918507081168427,0.8423913635310778,0.842,0.842,0.842,-0.18832558614220335,-0.18832558614220335,-0.18832558614220335,-0.18832558614220335,0.23093272740341297,0.23093272740341297,0.23093272740341297,0.23093272740341297,0.23093272740341297,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,exposure typology factordouble exposure,Exposure typology: double exposure,Exposure typology: double exposure,Exposure typology: double exposure,-0.0552967135445722,-0.0552967135445722,0.11634567867918719,0.11634567867918719,-0.47527947898303935,-0.47527947898303935,-0.47527947898303935,0.6352884654467361,0.635,0.635,0.635,-0.2833342437557791,-0.2833342437557791,-0.2833342437557791,-0.2833342437557791,0.17274081666663468,0.17274081666663468,0.17274081666663468,0.17274081666663468,0.17274081666663468,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,exposure typology factortriple exposure,Exposure typology: triple exposure,Exposure typology: triple exposure,Exposure typology: triple exposure,-0.30840958564975873,-0.30840958564975873,0.10103293215657944,0.10103293215657944,-3.052564931717411,-3.052564931717411,-3.052564931717411,0.0026905762346934054,0.003,0.003,0.003,-0.5064341326766544,-0.5064341326766544,-0.5064341326766544,-0.5064341326766544,-0.11038503862286303,-0.11038503862286303,-0.11038503862286303,-0.11038503862286303,-0.11038503862286303,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,income group factorUpper-middle-income,Income group: Upper-middle-income,Income group: Upper-middle-income,Income group: Upper-middle-income,-0.04660381758017544,-0.04660381758017544,0.1149001632033874,0.1149001632033874,-0.4056027100473387,-0.4056027100473387,-0.4056027100473387,0.6856202941031464,0.686,0.686,0.686,-0.27180813745881477,-0.27180813745881477,-0.27180813745881477,-0.27180813745881477,0.17860050229846386,0.17860050229846386,0.17860050229846386,0.17860050229846386,0.17860050229846386,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,income group factorLower-middle-income,Income group: Lower-middle-income,Income group: Lower-middle-income,Income group: Lower-middle-income,0.0338105363307833,0.0338105363307833,0.09571486941194189,0.09571486941194189,0.3532422552369373,0.3532422552369373,0.3532422552369373,0.7244094694845654,0.724,0.724,0.724,-0.1537906077166228,-0.1537906077166228,-0.1537906077166228,-0.1537906077166228,0.2214116803781894,0.2214116803781894,0.2214116803781894,0.2214116803781894,0.2214116803781894,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,income group factorLow-income,Income group: Low-income,Income group: Low-income,Income group: Low-income,0.23980167493535848,0.23980167493535848,0.0938677675709208,0.0938677675709208,2.5546753815592647,2.5546753815592647,2.5546753815592647,0.011638636869052182,0.012,0.012,0.012,0.05582085049635371,0.05582085049635371,0.05582085049635371,0.05582085049635371,0.42378249937436324,0.42378249937436324,0.42378249937436324,0.42378249937436324,0.42378249937436324,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorAmericas,WHO region: Americas,WHO region: Americas,WHO region: Americas,0.09537872754377288,0.09537872754377288,0.09474527722896343,0.09474527722896343,1.0066858247010946,1.0066858247010946,1.0066858247010946,0.31572881217745385,0.316,0.316,0.316,-0.09032201582499544,-0.09032201582499544,-0.09032201582499544,-0.09032201582499544,0.2810794709125412,0.2810794709125412,0.2810794709125412,0.2810794709125412,0.2810794709125412,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorEastern Mediterranean,WHO region: Eastern Mediterranean,WHO region: Eastern Mediterranean,WHO region: Eastern Mediterranean,0.04323860710452296,0.04323860710452296,0.05354633510440355,0.05354633510440355,0.807498907632375,0.807498907632375,0.807498907632375,0.42067499560156063,0.421,0.421,0.421,-0.06171220970010799,-0.06171220970010799,-0.06171220970010799,-0.06171220970010799,0.1481894239091539,0.1481894239091539,0.1481894239091539,0.1481894239091539,0.1481894239091539,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorEuropean,WHO region: European,WHO region: European,WHO region: European,0.0938520643595443,0.0938520643595443,0.09876509082407374,0.09876509082407374,0.9502554351589589,0.9502554351589589,0.9502554351589589,0.34353166529093015,0.344,0.344,0.344,-0.09972751365564023,-0.09972751365564023,-0.09972751365564023,-0.09972751365564023,0.28743164237472885,0.28743164237472885,0.28743164237472885,0.28743164237472885,0.28743164237472885,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
S8 M1,S8 M1,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,160,160,160,160,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,mortality-based smoking-adjusted burden residual ~ exposure typology factor + income group factor + WHO region factor,WHO region factorSouth-East Asia,WHO region: South-East Asia,WHO region: South-East Asia,WHO region: South-East Asia,0.07221613379750193,0.07221613379750193,0.0857661415528171,0.0857661415528171,0.8420121564292278,0.8420121564292278,0.8420121564292278,0.4011396983447708,0.401,0.401,0.401,-0.0958855036460196,-0.0958855036460196,-0.0958855036460196,-0.0958855036460196,0.24031777124102344,0.24031777124102344,0.24031777124102344,0.24031777124102344,0.24031777124102344,HC1,HC1,HC1,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.,HC3 covariance was undefined or numerically unstable because of high-leverage sparse cells; HC1 robust standard errors are reported.
